STN--- WBAN   YEARMODA    TEMP       DEWP      SLP        STP       VISIB      WDSP     MXSPD   GUST    MAX     MIN   PRCP   SNDP   FRSHTT 
725955 24259  19920304    41.8 17    32.5 17  1012.2  7  9999.9  0   19.6 17    6.9 17   21.0  999.9    53.1*   33.1*  0.00A 999.9  000000 
725955 24259  19920305    45.4 23    32.6 23  1008.1  8  9999.9  0   15.8 23   14.2 23   28.0  999.9    52.0*   36.0*  0.00I 999.9  000000 
725955 24259  19920306    39.9 22    33.1 22  1013.4  8  9999.9  0   15.8 22    2.6 22   15.0  999.9    50.0*   31.1*  0.00A 999.9  000000 
725955 24259  19920307    44.3 24    34.8 24  1013.2  8  9999.9  0   16.6 24    4.3 24    9.9  999.9    53.1*   39.0*  0.00A 999.9  000000 
725955 24259  19920308    48.2 15    31.5 15  1015.3  8  9999.9  0   23.2 15    4.0 15   11.1  999.9    57.9*   30.2*  0.00A 999.9  000000 
725955 24259  19920309    45.7  9    28.2  9  1021.3  9  9999.9  0   34.8  9    1.0  9    5.1  999.9    60.1*   24.3*  0.00A 999.9  000000 
725955 24259  19920310    44.8  7    28.0  7  1024.8  7  9999.9  0   34.8  7    1.9  7    5.1  999.9    62.1*   23.2*  0.00A 999.9  000000 
725955 24259  19920311    48.1  9    29.6  9  1021.8  9  9999.9  0   34.8  9    1.4  9    4.1  999.9    64.9*   26.2*  0.00A 999.9  000000 
725955 24259  19920312    49.6  9    30.1  9  1018.3  9  9999.9  0   34.8  9    1.0  9    5.1  999.9    66.9*   28.2*  0.00A 999.9  000000 
725955 24259  19920313    52.7  9    31.6  9  1013.5  9  9999.9  0   32.0  9   15.7  9   25.1  999.9    62.1*   34.0*  0.00A 999.9  000000 
725955 24259  19920314    48.0 13    31.1 13  1011.5  8  9999.9  0   20.6 13   12.6 13   25.1  999.9    54.0*   39.9*  0.00A 999.9  000000 
725955 24259  19920315    41.5 17    30.4 17  1011.6  7  9999.9  0   17.8 17    9.6 17  999.9  999.9    50.0*   34.0*  0.00A 999.9  000000 
725955 24259  19920316    40.1 21    33.9 21  1013.7  8  9999.9  0   17.0 21    2.9 21    7.0  999.9    48.9*   33.1* 99.99  999.9  010000 
725955 24259  19920317    43.2 24    33.2 24  1018.7  9  9999.9  0   17.4 24    3.3 24   11.1  999.9    51.1*   35.1*  0.00A 999.9  000000 
725955 24259  19920318    44.2 11    27.8 11  1019.0  9  9999.9  0   30.3 11    2.1 11    8.9  999.9    55.0*   25.2*  0.00A 999.9  000000 
725955 24259  19920319    46.3  9    26.8  9  1020.9  9  9999.9  0   34.8  9    1.0  9    5.1  999.9    62.1*   25.2*  0.00A 999.9  000000 
725955 24259  19920320    46.8  8    26.9  8  1013.8  8  9999.9  0   34.8  8    1.0  8    4.1  999.9    63.0*   27.1*  0.00A 999.9  000000 
725955 24259  19920321    49.2 10    28.2 10  1009.3  9  9999.9  0   32.3 10    2.1 10    7.0  999.9    66.0*   27.1*  0.00A 999.9  000000 
725955 24259  19920322    47.8 19    34.5 19  1009.7  8  9999.9  0   18.3 19    4.1 19    8.9  999.9    61.0*   36.0*  0.00A 999.9  000000 
725955 24259  19920323    48.0 21    35.0 21  1014.8  8  9999.9  0   17.5 21    5.0 21   15.0  999.9    62.1*   34.0*  0.00A 999.9  000000 
725955 24259  19920324    47.1 19    34.5 19  1020.6  8  9999.9  0   18.0 19    4.4 19   14.0  999.9    61.0*   29.1*  0.00A 999.9  100000 
725955 24259  19920325    47.4 13    34.6 13  1016.4  6  9999.9  0   21.4 13    1.1 13    6.0  999.9    63.0*   37.0*  0.00A 999.9  000000 
725955 24259  19920326    54.2 15    35.1 15  1012.1  9  9999.9  0   24.9 15    5.9 15   17.1  999.9    66.0*   32.0*  0.00A 999.9  000000 
725955 24259  19920327    52.6 11    30.6 11  1011.1  8  9999.9  0   28.0 11    6.6 11   14.0  999.9    63.0*   35.1*  0.00A 999.9  000000 
725955 24259  19920328    52.1  9    33.5  9  1012.4  8  9999.9  0   32.0  9    4.4  9   13.0  999.9    66.0*   32.0*  0.00A 999.9  000000 
725955 24259  19920329    50.9 13    34.0 13  1015.4  7  9999.9  0   20.6 13    6.1 13   15.9  999.9    62.1*   37.9*  0.00A 999.9  000000 
725955 24259  19920330    52.7 24    34.4 24  1016.5  9  9999.9  0   16.8 24   11.9 24   22.0  999.9    59.0*   46.9*  0.00A 999.9  000000 
725955 24259  19920331    52.1 15    37.1 15  1022.8  8  9999.9  0   21.6 15    6.7 15   14.0  999.9    75.0*   29.1*  0.00A 999.9  000000 
725955 24259  19920401    64.4 11    34.6 11  1018.6  9  9999.9  0   30.3 11    3.3 11   12.0  999.9    77.0*   39.9*  0.00A 999.9  000000 
725955 24259  19920402    62.8  9    32.5  9  1015.6  9  9999.9  0   34.8  9    2.1  9    6.0  999.9    79.0*   37.9*  0.00A 999.9  000000 
725955 24259  19920403    62.9  6    32.7  6  1013.0  6  9999.9  0   29.8  6    7.2  6    9.9  999.9    69.1*   57.0*  0.00A 999.9  000000 
725955 24259  19920404    47.9 11    24.8 11  1016.3  9  9999.9  0   26.2 11    5.9 11   17.1  999.9    61.0*   36.0*  0.00A 999.9  000000 
725955 24259  19920405    40.5  8    21.8  8  9999.9  0  9999.9  0   12.4  8    5.6  8   11.1  999.9    55.9*   26.2*  0.00I 999.9  000000 
725955 24259  19920406    39.4 12    20.0 12  1025.7  9  9999.9  0   24.4 12    2.9 12   13.0  999.9    53.1*   21.2*  0.00I 999.9  000000 
725955 24259  19920407    42.6  9    20.4  8  1020.4  8  9999.9  0   33.6  8    1.0  8    4.1  999.9    63.0*   26.2*  0.00I 999.9  000000 
725955 24259  19920408    53.4 22    27.9 22  1017.1  8  9999.9  0   17.2 22    4.8 22   12.0  999.9    66.9*   46.9*  0.00I 999.9  000000 
725955 24259  19920409    53.9 24    39.7 24  1013.0  8  9999.9  0   15.3 24    7.3 24   14.0  999.9    62.1*   48.0*  0.00I 999.9  000000 
725955 24259  19920410    51.6 24    42.3 24  1014.5  8  9999.9  0   16.6 24    3.8 24    8.0  999.9    62.1*   46.0*  0.00H 999.9  010000 
725955 24259  19920411    53.9 17    42.2 17  1008.8  7  9999.9  0   17.8 17    9.8 17   21.0  999.9    59.0*   50.0*  0.00A 999.9  000000 
725955 24259  19920412    51.8 24    38.1 24  1009.1  8  9999.9  0   16.6 24   10.0 24   20.0  999.9    63.0*   45.0*  0.00H 999.9  010000 
725955 24259  19920413    49.9 23    36.2 23  1014.7  8  9999.9  0   16.9 23    8.9 23   15.9  999.9    59.0*   37.0*  0.00A 999.9  000000 
725955 24259  19920414    50.5 22    37.8 22  1017.4  7  9999.9  0   18.8 22    4.2 22   15.0  999.9    64.9*   36.0*  0.00A 999.9  000000 
725955 24259  19920415    55.9 16    39.1 16  1015.1  9  9999.9  0   19.0 16    6.6 16   14.0  999.9    66.9*   43.0*  0.01A 999.9  000000 
725955 24259  19920416    56.0 24    39.9 24  1013.4  8  9999.9  0   16.2 24   12.2 24   19.8  999.9    61.9*   52.0*  0.00H 999.9  010000 
725955 24259  19920417    53.4 23    41.1 23  1017.5  8  9999.9  0   16.2 23    7.6 23   19.0  999.9    57.9*   51.1*  0.00A 999.9  000000 
725955 24259  19920418    48.1 18    31.8 18  1025.2  8  9999.9  0   21.0 18    6.3 18   12.0  999.9    60.1*   34.0*  0.00A 999.9  000000 
725955 24259  19920419    52.6  9    33.2  9  1022.4  9  9999.9  0   33.7  9    0.5  9    4.1  999.9    68.0*   33.1*  0.00A 999.9  000000 
725955 24259  19920420    58.9  9    33.3  9  1016.7  9  9999.9  0   34.8  9    3.3  9    8.9  999.9    69.1*   45.0*  0.00A 999.9  000000 
725955 24259  19920421    51.8 11    31.5 11  1015.1  8  9999.9  0   24.4 11    8.3 11   15.9  999.9    57.9*   43.0*  0.00A 999.9  000000 
725955 24259  19920422    44.0 24    24.2 24  1020.1  9  9999.9  0   19.1 24    9.3 24   17.1  999.9    55.9*   33.1*  0.00A 999.9  000000 
725955 24259  19920423    47.6  9    23.5  9  1025.1  8  9999.9  0   31.5  9    2.5  9   13.0  999.9    63.0*   28.2*  0.00I 999.9  000000 
725955 24259  19920424    54.8  8    28.6  8  1020.1  7  9999.9  0   34.8  8    0.5  8    4.1  999.9    72.0*   41.0*  0.00A 999.9  000000 
725955 24259  19920425    63.9  9    33.8  9  1014.9  9  9999.9  0   34.2  9    7.0  9   20.0  999.9    79.0*   46.0*  0.00A 999.9  000000 
725955 24259  19920426    62.5  8    29.1  8  1013.2  8  9999.9  0   34.8  8   12.0  8   21.0  999.9    73.0*   46.9*  0.00A 999.9  000000 
725955 24259  19920427    58.4 13    33.2 13  1020.7  9  9999.9  0   26.4 13    3.9 13   15.0  999.9    75.9*   42.1*  0.00A 999.9  000000 
725955 24259  19920428    65.5 12    40.5 12  1020.5  9  9999.9  0   28.6 12    5.1 12   17.1  999.9    79.0*   46.9*  0.00A 999.9  000000 
725955 24259  19920429    60.8 13    40.5 13  1010.2  8  9999.9  0   22.2 13   11.8 13   19.0  999.9    66.9*   55.0*  0.00A 999.9  000000 
725955 24259  19920430    52.0 21    38.7 21  1016.5  7  9999.9  0   16.6 21    7.4 21   18.1  999.9    61.0*   44.1*  0.02A 999.9  000000 
725955 24259  19920501    49.9  9    30.7  9  1023.6  9  9999.9  0   34.8  9    0.5  9    4.1  999.9    66.0*   32.0*  0.00A 999.9  000000 
725955 24259  19920502    58.9  8    27.3  8  1023.9  8  9999.9  0   34.2  8    0.6  8    5.1  999.9    79.0*   35.1*  0.00A 999.9  000000 
725955 24259  19920503    66.1  8    23.8  8  1020.5  8  9999.9  0   34.2  8    1.9  8    6.0  999.9    84.9* 9999.9   0.00A 999.9  000000 
725955 24259  19920504    68.6  9    29.7  9  1016.9  9  9999.9  0   34.8  9    0.6  9    5.1  999.9    88.0*   46.0*  0.00A 999.9  000000 
725955 24259  19920505    70.0  9    31.1  9  1012.0  9  9999.9  0   34.2  9    1.0  9    5.1  999.9    89.1*   44.1*  0.00A 999.9  000000 
725955 24259  19920506    71.6  7    35.5  4  1012.5  7  9999.9  0   34.1  7    1.9  7    5.1  999.9    88.0*   54.0*  0.00A 999.9  000000 
725955 24259  19920507    74.2 11    44.8 11  1017.6  9  9999.9  0   26.2 11    2.3 11   13.0  999.9    87.1*   55.0*  0.00A 999.9  000000 
725955 24259  19920508    69.3 15    41.2 15  1019.2  8  9999.9  0   22.2 15    9.7 15   22.0  999.9    84.9*   54.0*  0.00A 999.9  000000 
725955 24259  19920509    58.6  8    31.0  8  1017.7  8  9999.9  0   34.2  8    8.8  8   17.1  999.9    72.0*   46.0*  0.00I 999.9  000000 
725955 24259  19920510    61.1  9    36.3  9  1014.5  9  9999.9  0   34.8  9    1.1  9    6.0  999.9    73.9*   43.0*  0.00A 999.9  000000 
725955 24259  19920511    58.6  8    33.7  8  1017.2  8  9999.9  0   34.2  8    8.5  8   15.9  999.9    70.0*   48.0*  0.00A 999.9  000000 
725955 24259  19920512    59.5  9    33.2  9  1014.9  9  9999.9  0   34.8  9    1.5  9    5.1  999.9    73.0*   43.0*  0.00A 999.9  000000 
725955 24259  19920513    58.0 12    34.6 12  1014.5  6  9999.9  0   21.5 12    5.6 12    7.0  999.9    71.1*   48.0*  0.00A 999.9  000000 
725955 24259  19920514    67.6  8    36.7  8  1011.9  8  9999.9  0   34.8  8    2.1  8    8.0  999.9    80.1*   48.0*  0.00A 999.9  000000 
725955 24259  19920515    67.4  9    33.9  9  1012.6  8  9999.9  0   29.8  9    3.6  9   11.1  999.9    81.0*   46.0*  0.00A 999.9  000000 
725955 24259  19920516    67.6 10    36.3 10  1012.9  9  9999.9  0   31.8 10    3.0 10   13.0  999.9    80.1*   48.9*  0.00A 999.9  000000 
725955 24259  19920517    72.4 11    41.5 11  1011.6  9  9999.9  0   28.5 11    5.6 11   15.9  999.9    82.9*   55.0*  0.00A 999.9  000000 
725955 24259  19920518    64.4 14    41.0 14  1015.9  8  9999.9  0   24.1 14    6.2 14   14.0  999.9    75.0*   46.9*  0.00A 999.9  000000 
725955 24259  19920519    57.7 22    44.3 22  1011.2  9  9999.9  0   16.8 22    5.9 22   17.1  999.9    72.0*   46.0*  0.00A 999.9  000000 
725955 24259  19920520    52.4 23    40.9 23  1017.3  8  9999.9  0   16.4 23    6.6 23   19.0  999.9    63.0*   48.0*  0.00A 999.9  000000 
725955 24259  19920521    54.7  9    29.6  9  1018.9  9  9999.9  0   34.8  9    0.0  9  999.9  999.9    71.1*   37.9*  0.00A 999.9  000000 
725955 24259  19920522    65.1  9    30.5  9  1017.3  9  9999.9  0   34.2  9    0.0  9  999.9  999.9    82.9*   43.0*  0.00A 999.9  000000 
725955 24259  19920523    71.3  9    34.3  9  1016.2  9  9999.9  0   34.8  9    0.6  9    5.1  999.9    88.0*   51.1*  0.00A 999.9  000000 
725955 24259  19920524    75.5  9    41.7  9  1013.5  9  9999.9  0   34.8  9    0.8  9    7.0  999.9    93.0*   54.0*  0.00A 999.9  000000 
725955 24259  19920525    73.5 12    49.3 12  1012.7  9  9999.9  0   27.7 12    7.3 12   15.0  999.9    91.9*   62.1*  0.00A 999.9  000000 
725955 24259  19920526    64.1 13    42.7 13  1016.2  9  9999.9  0   27.2 13    8.7 13   17.1  999.9    77.0*   53.1*  0.00A 999.9  000000 
725955 24259  19920527    65.2  9    33.4  9  1015.2  9  9999.9  0   34.8  9    6.9  9    9.9  999.9    79.0*   51.1*  0.00A 999.9  000000 
725955 24259  19920528    66.9  9    39.5  9  1012.6  9  9999.9  0   34.8  9    4.1  9   14.0  999.9    78.1*   52.0*  0.00A 999.9  000000 
725955 24259  19920529    68.2  9    41.0  9  1014.1  9  9999.9  0   34.8  9    5.1  9    9.9  999.9    82.9*   53.1*  0.00A 999.9  000000 
725955 24259  19920530    73.3  9    42.1  9  1013.0  9  9999.9  0   34.8  9    0.9  9    4.1  999.9    86.0*   57.0*  0.00A 999.9  000000 
725955 24259  19920531    75.3  9    39.5  9  1015.5  9  9999.9  0   34.8  9    0.9  9    4.1  999.9    91.0*   57.0*  0.00A 999.9  000000 
725955 24259  19920601    77.2  9    45.8  9  1013.0  9  9999.9  0   34.8  9    6.9  9   17.1  999.9    86.0*   62.1*  0.00A 999.9  000000 
725955 24259  19920602    71.9 10    46.5 10  1014.0  9  9999.9  0   32.3 10    5.2 10   15.0  999.9    86.0*   59.0*  0.00A 999.9  000000 
725955 24259  19920603    74.0  8    38.6  8  1013.0  8  9999.9  0   34.8  8    1.8  8    5.1  999.9    89.1*   59.0*  0.00A 999.9  000000 
725955 24259  19920604    69.5  4    39.4  4  1012.7  4  9999.9  0   38.5  4    2.8  4    7.0  999.9    91.9*   55.0*  0.00A 999.9  000000 
725955 24259  19920605    68.4  9    29.7  9  1010.1  9  9999.9  0   34.8  9    3.0  9    7.0  999.9    82.9*   51.1*  0.00A 999.9  000000 
725955 24259  19920606    70.4  9    35.2  9  1007.2  9  9999.9  0   34.8  9    2.9  9    8.9  999.9    84.0*   53.1*  0.00A 999.9  000000 
725955 24259  19920607    69.6  9    36.7  9  1010.6  9  9999.9  0   34.8  9    6.1  9    8.9  999.9    82.0*   51.1*  0.00A 999.9  000000 
725955 24259  19920608    68.6  9    32.5  9  1012.2  9  9999.9  0   34.8  9    0.8  9    7.0  999.9    84.9*   46.9*  0.00A 999.9  000000 
725955 24259  19920609    69.0 12    31.6 12  1009.9  6  9999.9  0   22.5 12    6.1 12   14.0  999.9    84.0*   50.9*  0.00A 999.9  000000 
725955 24259  19920610    68.0 11    33.7 11  1009.0  9  9999.9  0   30.3 11    6.1 11   21.0  999.9    81.0*   51.1*  0.00A 999.9  000000 
725955 24259  19920611    66.2  6    27.3  6  1010.0  6  9999.9  0   34.8  6    9.8  6   19.0  999.9    71.1*   57.9*  0.00A 999.9  000000 
725955 24259  19920612    50.0 23    39.4 23  1018.4  8  9999.9  0   16.8 23    5.6 23   15.0  999.9    61.0*   44.1*  0.00A 999.9  000000 
725955 24259  19920613    50.2 23    38.0 23  1018.6  8  9999.9  0   17.7 23    4.9 23   17.1  999.9    57.0*   44.1*  0.00A 999.9  000000 
725955 24259  19920614    49.6 23    39.3 23  1015.6  8  9999.9  0   16.6 23    5.9 23   11.1  999.9    60.1*   44.1*  0.00A 999.9  000000 
725955 24259  19920615    53.8 19    40.6 19  1016.2  8  9999.9  0   18.1 19    6.2 19   14.0  999.9    64.9*   46.0*  0.00A 999.9  000000 
725955 24259  19920616    57.1 20    40.6 20  1019.0  8  9999.9  0   17.9 20    6.7 20   13.0  999.9    69.1*   52.0*  0.00A 999.9  000000 
725955 24259  19920617    65.8 10    42.2 10  1016.1  9  9999.9  0   32.3 10    1.5 10    7.0  999.9    82.0*   48.9*  0.00A 999.9  000000 
725955 24259  19920618    69.5 13    49.7 13  1014.1  9  9999.9  0   27.2 13    5.2 13   13.0  999.9    79.0*   55.9*  0.00A 999.9  000000 
725955 24259  19920619    73.2 11    50.7 11  1014.4  9  9999.9  0   29.8 11    2.4 11    9.9  999.9    86.0*   55.9*  0.00A 999.9  000000 
725955 24259  19920620    75.1 15    47.7 15  1013.5  9  9999.9  0   24.9 15    5.7 15   17.1  999.9    91.9*   60.1*  0.00A 999.9  000000 
725955 24259  19920621    80.8  9    43.8  9  1013.1  9  9999.9  0   34.8  9    2.2  9    8.0  999.9    98.1*   61.0*  0.00A 999.9  000000 
725955 24259  19920622    87.8  9    42.3  9  1011.3  9  9999.9  0   34.8  9    1.0  9    5.1  999.9   102.0*   71.1*  0.00A 999.9  000000 
725955 24259  19920623    83.9 10    48.8 10  1010.8  9  9999.9  0   32.5 10    2.0 10    8.0   15.9   100.9*   63.0*  0.00A 999.9  000000 
725955 24259  19920624    72.9 19    54.6 19  1009.6  6  9999.9  0   18.3 18    6.9 19   15.0  999.9    90.9*   63.0*  0.00A 999.9  000000 
725955 24259  19920625    67.7 22    58.0 22  1011.3  8  9999.9  0   17.1 22    5.0 22   13.0  999.9    81.0*   62.1*  0.00A 999.9  000000 
725955 24259  19920626    74.7 10    53.2 10  1011.8  9  9999.9  0   28.0 10    4.2 10    9.9  999.9    86.0*   59.0*  0.00A 999.9  000000 
725955 24259  19920627    71.8 24    45.4 24  1010.4  8  9999.9  0   17.5 24    8.5 24   22.9  999.9    88.0*   52.9*  0.00A 999.9  000000 
725955 24259  19920628    68.2 24    42.1 24  1007.6  8  9999.9  0   17.6 23   12.3 24   28.0  999.9    81.0*   55.9*  0.00A 999.9  000000 
725955 24259  19920629    55.0 20    46.1 20  1009.7  5  9999.9  0   14.8 20    7.4 20   22.9  999.9    70.0*   50.9*  0.00A 999.9  000000 
725955 24259  19920630    56.6 10    47.4 10  1011.1  9  9999.9  0   27.5 10    3.5 10   10.9  999.9    61.9*   48.9*  0.00A 999.9  000000 
725955 24259  19920701    57.2 23    47.5 23  1014.8  7  9999.9  0   16.0 23    1.9 23    5.8  999.9    72.0*   46.9*  0.00A 999.9  000000 
725955 24259  19920702    64.8 24    46.1 24  1013.2  8  9999.9  0   16.7 24    4.4 24   11.8  999.9    79.0*   50.9*  0.00A 999.9  000000 
725955 24259  19920703    66.8 24    49.8 24  1009.9  8  9999.9  0   17.9 24    3.6 24   11.8  999.9    81.0*   54.0*  0.00A 999.9  000000 
725955 24259  19920704    65.4 24    45.3 24  1010.1  8  9999.9  0   16.1 23    6.8 24   11.8  999.9    77.0*   52.9*  0.00A 999.9  000000 
725955 24259  19920705    61.2 24    48.0 24  1014.4  8  9999.9  0   16.7 24    5.3 24    9.9  999.9    75.9*   54.9*  0.02A 999.9  000000 
725955 24259  19920706    64.4 20    45.0 20  1016.3  8  9999.9  0   20.0 20    7.3 20   14.0  999.9    75.9*   54.9*  0.00A 999.9  000000 
725955 24259  19920707    68.6 16    39.9 16  1019.2  9  9999.9  0   24.1 16    6.0 16   16.9  999.9    81.0*   52.0*  0.00A 999.9  000000 
725955 24259  19920708    67.7 23    40.3 23  1019.1  8  9999.9  0   18.8 23    4.9 22   15.9  999.9    86.0*   52.0*  0.00A 999.9  000000 
725955 24259  19920709    69.9 24    41.9 24  1018.0  8  9999.9  0   18.3 24    6.8 24   16.9  999.9    88.0*   52.9*  0.00A 999.9  000000 
725955 24259  19920710    72.0 23    42.6 23  1013.2  7  9999.9  0   17.6 23    6.9 23   15.9  999.9    88.9*   52.9*  0.00I 999.9  000000 
725955 24259  19920711    69.2 23    46.9 23  1009.3  7  9999.9  0   16.1 23    7.9 23   16.9  999.9    86.9*   61.0*  0.00A 999.9  000000 
725955 24259  19920712    69.3 23    46.6 23  1011.3  7  9999.9  0   17.6 23    3.5 23    8.0  999.9    86.0*   52.0*  0.00I 999.9  000000 
725955 24259  19920713    73.6 24    50.3 24  1013.8  8  9999.9  0   18.3 24    3.6 24   10.9  999.9    90.0*   57.9*  0.00A 999.9  000000 
725955 24259  19920714    74.4 24    46.5 24  1015.3  8  9999.9  0   18.3 24    5.1 24   10.9  999.9    90.9*   56.8*  0.00A 999.9  000000 
725955 24259  19920715    79.9 17    43.3 17  1014.3  9  9999.9  0   23.2 17    5.4 17   18.8  999.9    91.9*   61.0*  0.00A 999.9  000000 
725955 24259  19920716    84.8 14    42.9 14  1012.9  7  9999.9  0   23.5 13    6.6 14   15.0  999.9    97.9*   63.9*  0.00A 999.9  000000 
725955 24259  19920717    82.1 19    45.8 19  9999.9  0  9999.9  0   13.7 19    6.0 19   14.0  999.9    97.9*   68.9*  0.01A 999.9  010010 
725955 24259  19920718    67.7 21    53.9 21  1017.8  8  9999.9  0   19.5 21    4.1 21   22.0  999.9    90.9*   52.9*  0.00A 999.9  000000 
725955 24259  19920719    72.3 17    53.4 17  9999.9  0  9999.9  0   12.9 17    4.5 17   14.0  999.9    91.9*   57.9*  0.00A 999.9  000000 
725955 24259  19920720    79.6  7    46.5  7  9999.9  0  9999.9  0   27.9  7    5.7  7   16.9  999.9    86.9*   72.0*  0.00A 999.9  000000 
725955 24259  19920721    68.8 24    43.5 24  1013.0  8  9999.9  0   18.3 24    6.2 24   16.9  999.9    86.0*   54.0*  0.00A 999.9  000000 
725955 24259  19920722    65.6 24    44.4 24  1015.4  7  9999.9  0   15.2 23    8.7 24   14.0  999.9    84.9*   55.9*  0.00A 999.9  000000 
725955 24259  19920723    64.5 17    41.4 17  1017.4  9  9999.9  0   23.2 17    8.0 17   15.9  999.9    81.0*   48.9*  0.00A 999.9  000000 
725955 24259  19920724    65.8 23    38.4 23  1017.0  7  9999.9  0   17.6 23    6.6 23   16.9  999.9    86.9*   46.9*  0.00A 999.9  000000 
725955 24259  19920725    73.6 24    39.3 24  1017.8  8  9999.9  0   18.3 24    4.6 24   12.8  999.9    92.8*   54.9*  0.00A 999.9  000000 
725955 24259  19920726    77.0 24    40.5 24  1017.5  7  9999.9  0   17.3 24    4.4 24   15.9  999.9    97.0*   56.8*  0.00A 999.9  000000 
725955 24259  19920727    79.1 24    42.1 24  1016.6  8  9999.9  0   18.3 24    4.4 24   14.0  999.9    97.0*   57.9*  0.00A 999.9  000000 
725955 24259  19920728    78.7 24    42.0 24  1016.6  8  9999.9  0   18.3 24    3.9 24   11.8  999.9    97.0*   59.0*  0.00A 999.9  000000 
725955 24259  19920729    79.2 23    37.3 23  1014.1  7  9999.9  0   17.6 23    5.8 23   15.0  999.9    99.0*   57.9*  0.00A 999.9  000000 
725955 24259  19920730    80.4 24    39.6 24  1012.0  8  9999.9  0   18.3 24    3.8 24   14.0  999.9    99.9*   59.0*  0.00A 999.9  000000 
725955 24259  19920731    78.1 23    32.8 23  1014.7  7  9999.9  0   17.6 23    4.3 23   15.9   16.9    99.9*   56.8*  0.00A 999.9  000000 
725955 24259  19920801    75.0 22    35.0 22  1018.2  8  9999.9  0   19.1 22    3.0 22    9.9  999.9    93.9*   55.9*  0.00A 999.9  000000 
725955 24259  19920802    75.1 24    36.9 24  1017.5  7  9999.9  0   17.3 24    4.0 24   12.8  999.9    95.0*   54.0*  0.00A 999.9  000000 
725955 24259  19920803    75.9 24    36.0 24  1014.0  8  9999.9  0   18.3 24    3.9 24   14.0  999.9    95.9*   54.9*  0.00A 999.9  000000 
725955 24259  19920804    71.2 24    31.5 24  1015.2  8  9999.9  0   18.3 24    4.2 24   14.0  999.9    91.9*   50.0*  0.00A 999.9  000000 
725955 24259  19920805    75.5 12    35.0 12  1016.3  7  9999.9  0   13.3 12    5.7 12   15.0  999.9    88.0*   52.9*  0.00A 999.9  000000 
725955 24259  19920806    71.8 11    39.1 11  1014.7  8  9999.9  0   16.8 11    1.7 11    8.9  999.9    88.9*   52.9*  0.00A 999.9  000000 
725955 24259  19920807    71.8 24    48.5 24  1014.5  7  9999.9  0   17.1 24    7.6 24   15.9  999.9    88.0*   57.9*  0.00A 999.9  000000 
725955 24259  19920808    67.9 24    44.5 24  1016.3  8  9999.9  0   18.1 24    7.4 24   15.0  999.9    84.9*   54.0*  0.00A 999.9  000000 
725955 24259  19920809    69.8 21    38.4 21  1019.2  7  9999.9  0   18.3 21    4.7 21   10.9  999.9    90.9*   52.9*  0.00I 999.9  000000 
725955 24259  19920810    75.8 24    35.8 24  1018.4  8  9999.9  0   18.3 24    3.6 24   11.8  999.9    99.9*   54.0*  0.00A 999.9  000000 
725955 24259  19920811    81.2 24    36.3 24  1014.5  8  9999.9  0   18.3 24    3.3 24   12.8  999.9   102.9*   59.0*  0.00A 999.9  000000 
725955 24259  19920812    84.0 24    46.2 24  1012.7  8  9999.9  0   15.8 24    5.9 24   16.9  999.9   104.0*   72.0*  0.00A 999.9  000000 
725955 24259  19920813    81.8 24    51.1 24  1014.3  8  9999.9  0   18.3 24    4.8 24   10.9  999.9   101.8*   61.9*  0.00I 999.9  000000 
725955 24259  19920814    82.9 24    47.2 24  1017.2  8  9999.9  0   17.7 24    3.2 24   11.8  999.9   101.8*   63.0*  0.00A 999.9  000000 
725955 24259  19920815    83.2 24    45.7 24  1016.7  8  9999.9  0   18.3 24    6.3 24   17.9  999.9   101.8*   68.9*  0.00A 999.9  000000 
725955 24259  19920816    70.7 23    55.1 23  1015.8  8  9999.9  0   18.7 23    2.6 23   14.0  999.9    92.8*   55.9*  0.00A 999.9  000000 
725955 24259  19920817    83.8  8    46.6  8  1013.1  8  9999.9  0   35.0  8    2.6  8    7.0  999.9    97.9*   63.9*  0.00A 999.9  000000 
725955 24259  19920818    81.5 12    39.2 12  1014.9  8  9999.9  0   26.7 12    2.4 12    7.0  999.9   100.9*   54.0*  0.00A 999.9  000000 
725955 24259  19920819    78.5 24    36.6 24  1014.0  8  9999.9  0   18.3 24    5.5 24   15.9  999.9   100.9*   54.9*  0.00A 999.9  000000 
725955 24259  19920820    77.7 18    35.6 18  1013.8  9  9999.9  0   22.5 18    5.0 18   12.8  999.9    95.0*   54.0*  0.00A 999.9  000000 
725955 24259  19920821    67.6 11    30.5 11  1009.6  8  9999.9  0   28.2 11    7.4 11   15.9  999.9    79.0*   48.9*  0.00A 999.9  000000 
725955 24259  19920822    56.3 24    34.5 24  1017.5  8  9999.9  0   16.7 24    6.3 24   19.8  999.9    74.8*   39.9*  0.00A 999.9  000000 
725955 24259  19920823    59.3 20    36.3 20  1017.3  9  9999.9  0   21.3 20    6.1 20   14.0  999.9    74.8*   45.9*  0.00I 999.9  000000 
725955 24259  19920824    67.6  9    29.7  9  1015.3  9  9999.9  0   35.0  9    5.2  9    9.9  999.9    79.9*   54.9*  0.00A 999.9  000000 
725955 24259  19920825    68.8  9    22.4  9  1018.6  9  9999.9  0   35.0  9    0.6  9    5.8  999.9    84.9*   46.9*  0.00A 999.9  000000 
725955 24259  19920826    72.5 10    22.6 10  1021.5  9  9999.9  0   32.5 10    0.8 10    8.0  999.9    91.9*   45.0*  0.00A 999.9  000000 
